id,name,value_id,value_name,value_struct,values,value_type,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,catalog_product_id
MLA1597574484,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Parlante Google Home Mini Asistente Virtual Refabricado,284824585,MLA409415,,69990.0,69990.0,,ARS,177,MLA15541914
MLA1597574484,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Parlante Google Home Mini Asistente Virtual Refabricado,284824585,MLA409415,,69990.0,69990.0,,ARS,177,MLA15541914
MLA926322306,Tiempo de garantía,,12 meses,"{'number': 12, 'unit': 'meses'}","[{'id': None, 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}]",number_unit,MLA,"Google Nest Hub Con Asistente Virtual Google Assistant, Pantalla Integrada De 7  Charcoal 110/220v",86543122,MLA409415,,315000.0,315000.0,,ARS,5,MLA15532617
MLA926322306,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,"Google Nest Hub Con Asistente Virtual Google Assistant, Pantalla Integrada De 7  Charcoal 110/220v",86543122,MLA409415,,315000.0,315000.0,,ARS,5,MLA15532617
MLA930506223,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Soporte Montaje Embutido Pared Google Home Hub Mountgenie,86543122,MLA409415,,19900.0,19900.0,,ARS,50,
MLA930506223,Tiempo de garantía,,2 años,"{'number': 2, 'unit': 'años'}","[{'id': None, 'name': '2 años', 'struct': {'number': 2, 'unit': 'años'}}]",number_unit,MLA,Soporte Montaje Embutido Pared Google Home Hub Mountgenie,86543122,MLA409415,,19900.0,19900.0,,ARS,50,
MLA1400506527,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Google Home Mini Multi-room Google Assistant Refabricado,284824585,MLA409415,,84990.0,84990.0,,ARS,1,MLA15541914
MLA1400506527,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Google Home Mini Multi-room Google Assistant Refabricado,284824585,MLA409415,,84990.0,84990.0,,ARS,1,MLA15541914
MLA2011107376,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Prte Pared 45º Ggle Hme Hub 138x60mm Nextsale Clr Negr,738783679,MLA409415,133542,10900.0,10900.0,,ARS,12997,MLA45574146
MLA2011107376,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Prte Pared 45º Ggle Hme Hub 138x60mm Nextsale Clr Negr,738783679,MLA409415,133542,10900.0,10900.0,,ARS,12997,MLA45574146
MLA1110314122,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Soporte Pared 45º Google Home Hub Base 138x60mm Nextsale,738783679,MLA409415,133542,10900.0,10900.0,,ARS,25998,MLA45574145
MLA1110314122,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Soporte Pared 45º Google Home Hub Base 138x60mm Nextsale,738783679,MLA409415,133542,10900.0,10900.0,,ARS,25998,MLA45574145
MLA1400539531,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Google Home Mini Asistente Virtual Google Assistant Ref,284824585,MLA409415,,64990.0,64990.0,,ARS,3,MLA15541914
MLA1400539531,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Google Home Mini Asistente Virtual Google Assistant Ref,284824585,MLA409415,,64990.0,64990.0,,ARS,3,MLA15541914
MLA1110377590,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Soporte De Pared Google Mini Home / Nest Mini 2da Generacion,738783679,MLA409415,133542,10900.0,10900.0,,ARS,38957,
MLA1110377590,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Soporte De Pared Google Mini Home / Nest Mini 2da Generacion,738783679,MLA409415,133542,10900.0,10900.0,,ARS,38957,
MLA1480178625,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,"Google Home Mini, Muy Buen Estado, Anda Perfecto. Leer!!!",49070819,MLA409415,,74000.0,74000.0,,ARS,1,MLA15541914
MLA1569955706,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Google Home Asistente Virtual Google Assistant White Y Slate,781556525,MLA409415,,220000.0,220000.0,,ARS,1,MLA15536758
MLA1569955706,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Google Home Asistente Virtual Google Assistant White Y Slate,781556525,MLA409415,,220000.0,220000.0,,ARS,1,MLA15536758
MLA1364551668,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Parlante Inteligente Google Home Mini  Youtube Usado Gris,284824585,MLA409415,,58990.0,58990.0,,ARS,4,MLA15541914
MLA1364551668,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Parlante Inteligente Google Home Mini  Youtube Usado Gris,284824585,MLA409415,,58990.0,58990.0,,ARS,4,MLA15541914
MLA1361515563,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Parlante Inteligente Google Home Mini Smart Speaker Spotify,119914491,MLA409415,,58990.0,58990.0,,ARS,5,MLA15541914
MLA1361515563,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Parlante Inteligente Google Home Mini Smart Speaker Spotify,119914491,MLA409415,,58990.0,58990.0,,ARS,5,MLA15541914
MLA1361528507,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Parlante Inteligente Google Home Mini Smart Speaker Gris Yt,309453406,MLA409415,,62990.0,62990.0,,ARS,3,MLA15541914
MLA1361528507,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Parlante Inteligente Google Home Mini Smart Speaker Gris Yt,309453406,MLA409415,,62990.0,62990.0,,ARS,3,MLA15541914
MLA2030523082,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Google Assistant Gris Gris,57556659,MLA409415,,50000.0,50000.0,,ARS,1,MLA15541916
MLA1412480803,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Negro,112541789,MLA409415,,90000.0,90000.0,,ARS,1,MLA15541914
MLA1820484428,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Con Asistente Virtual Charcoal 110v/220v,5971698,MLA409415,,89999.0,89999.0,,ARS,1,MLA15541914
MLA1437520249,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Con Asistente Virtual Color Negro,1347881976,MLA409415,,159999.0,159999.0,,ARS,1,MLA15541914
MLA1807784940,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Con Asistente Virtual,83961287,MLA409415,,99000.0,99000.0,,ARS,1,MLA15541914
MLA2031700670,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Asistente Virtual Google Assistant White Y Slate,21109630,MLA409415,,100000.0,100000.0,,ARS,1,
MLA2026121084,Cantidad máxima de compra,PURCHASE_MAX_QUANTITY,1,,"[{'id': 'PURCHASE_MAX_QUANTITY', 'name': '1', 'struct': None}]",number,MLA,Google Home Mini Asistente Google (no Es Reacondicionado) Negro,98021796,MLA409415,,50000.0,50000.0,,ARS,1,MLA15541915
MLA2026121084,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Asistente Google (no Es Reacondicionado) Negro,98021796,MLA409415,,50000.0,50000.0,,ARS,1,MLA15541915
MLA1480304633,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Max Color Chalk 110/220v Wifi,190623473,MLA409415,,800000.0,800000.0,,ARS,1,MLA15707494
MLA1474936661,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Google Home Mini Con Google Assistant Chalk 110/220v Chalk,59352425,MLA409415,,39999.0,39999.0,,ARS,1,MLA15541916
MLA1364191101,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Lite Fire Tv Stick B091g4yp57 De Voz Full Hd 8gb Negro Con 1gb De Memoria Ram,541665065,MLA352001,,57985.0,57985.0,,ARS,557,MLA19732185
MLA1364191101,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Lite Fire Tv Stick B091g4yp57 De Voz Full Hd 8gb Negro Con 1gb De Memoria Ram,541665065,MLA352001,,57985.0,57985.0,,ARS,557,MLA19732185
MLA1364191101,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Lite Fire Tv Stick B091g4yp57 De Voz Full Hd 8gb Negro Con 1gb De Memoria Ram,541665065,MLA352001,,57985.0,57985.0,,ARS,557,MLA19732185
MLA1974011366,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Table Amazon Fire 7 2022 16gb Negro - Bestmart,1002842391,MLA82085,,99999.0,99999.0,,ARS,36,MLA24594596
MLA1974011366,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Table Amazon Fire 7 2022 16gb Negro - Bestmart,1002842391,MLA82085,,99999.0,99999.0,,ARS,36,MLA24594596
MLA1374156562,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Fire Tv Stick 4k 2023 Compatible Wifi 6 Con 2gb De Ram Color Negro Tipo De Control Remoto Control De Voz,541665065,MLA352001,,79999.0,79999.0,,ARS,337,MLA28024922
MLA1374156562,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Fire Tv Stick 4k 2023 Compatible Wifi 6 Con 2gb De Ram Color Negro Tipo De Control Remoto Control De Voz,541665065,MLA352001,,79999.0,79999.0,,ARS,337,MLA28024922
MLA1374156562,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Fire Tv Stick 4k 2023 Compatible Wifi 6 Con 2gb De Ram Color Negro Tipo De Control Remoto Control De Voz,541665065,MLA352001,,79999.0,79999.0,,ARS,337,MLA28024922
MLA1985451844,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Black 3gb De Memoria Ram,1134507620,MLA82085,,179899.0,179899.0,,ARS,12,MLA18477990
MLA1985451844,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Black 3gb De Memoria Ram,1134507620,MLA82085,,179899.0,179899.0,,ARS,12,MLA18477990
MLA1985451844,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Black 3gb De Memoria Ram,1134507620,MLA82085,,179899.0,179899.0,,ARS,12,MLA18477990
MLA2013327302,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k Ultra Hd Max 16gb 2nda Generación Wi-fi 6e Color Negro Tipo De Control Remoto Estándar,821536236,MLA352001,,92292.0,92292.0,,ARS,50,MLA29627884
MLA2013327302,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Ultra Hd Max 16gb 2nda Generación Wi-fi 6e Color Negro Tipo De Control Remoto Estándar,821536236,MLA352001,,92292.0,92292.0,,ARS,50,MLA29627884
MLA2013327302,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Ultra Hd Max 16gb 2nda Generación Wi-fi 6e Color Negro Tipo De Control Remoto Estándar,821536236,MLA352001,,92292.0,92292.0,,ARS,50,MLA29627884
MLA1475829301,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet Amazon Fire Hd 10 2023 10.1 32gb 3gb Ram - Ocean,69526727,MLA82085,,173000.0,173000.0,,ARS,26,MLA39329901
MLA1475829301,Tiempo de garantía,,12 meses,"{'number': 12, 'unit': 'meses'}","[{'id': None, 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}]",number_unit,MLA,Tablet Amazon Fire Hd 10 2023 10.1 32gb 3gb Ram - Ocean,69526727,MLA82085,,173000.0,173000.0,,ARS,26,MLA39329901
MLA1475829301,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet Amazon Fire Hd 10 2023 10.1 32gb 3gb Ram - Ocean,69526727,MLA82085,,173000.0,173000.0,,ARS,26,MLA39329901
MLA2015617032,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p Color Negro Tipo De Control Remoto De Voz,818336673,MLA352001,,73299.0,73299.0,,ARS,30,MLA24588486
MLA2015617032,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p Color Negro Tipo De Control Remoto De Voz,818336673,MLA352001,,73299.0,73299.0,,ARS,30,MLA24588486
MLA2015617032,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Lite Control Por Voz Alexa Fhd 1080p Color Negro Tipo De Control Remoto De Voz,818336673,MLA352001,,73299.0,73299.0,,ARS,30,MLA24588486
MLA1999036306,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Olive 3gb De Memoria Ram,39619635,MLA82085,135022,182420.0,182420.0,,ARS,8,MLA18477993
MLA1999036306,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Olive 3gb De Memoria Ram,39619635,MLA82085,135022,182420.0,182420.0,,ARS,8,MLA18477993
MLA1940824290,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Max 16 Gb Wifi 6 Ultra Rápido Color Negro,621229920,MLA352001,74930,124941.84,124941.84,,ARS,110,MLA29525405
MLA1940824290,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k Max 16 Gb Wifi 6 Ultra Rápido Color Negro,621229920,MLA352001,74930,124941.84,124941.84,,ARS,110,MLA29525405
MLA1940824290,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Max 16 Gb Wifi 6 Ultra Rápido Color Negro,621229920,MLA352001,74930,124941.84,124941.84,,ARS,110,MLA29525405
MLA1467319145,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2019 Kfmawi 10.1  64gb Color White 2gb De Memoria Ram,315567563,MLA82085,,148361.0,148361.0,,ARS,22,MLA16933602
MLA1467319145,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet 2019 Kfmawi 10.1  64gb Color White 2gb De Memoria Ram,315567563,MLA82085,,148361.0,148361.0,,ARS,22,MLA16933602
MLA1467319145,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Tablet 2019 Kfmawi 10.1  64gb Color White 2gb De Memoria Ram,315567563,MLA82085,,148361.0,148361.0,,ARS,22,MLA16933602
MLA2004113656,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,"Tv Stick/smart Tv Android 4k, Wi-fi, Hdmi, Transmisión En Color Negro, Control Remoto Tipo Mini",181632640,MLA352001,,55170.0,55170.0,,ARS,100,MLA33388968
MLA2004113656,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,"Tv Stick/smart Tv Android 4k, Wi-fi, Hdmi, Transmisión En Color Negro, Control Remoto Tipo Mini",181632640,MLA352001,,55170.0,55170.0,,ARS,100,MLA33388968
MLA2004113656,Facturación,6891888,No factura,,"[{'id': '6891888', 'name': 'No factura', 'struct': None}]",list,MLA,"Tv Stick/smart Tv Android 4k, Wi-fi, Hdmi, Transmisión En Color Negro, Control Remoto Tipo Mini",181632640,MLA352001,,55170.0,55170.0,,ARS,100,MLA33388968
MLA1471319583,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Amazon Fire Hd 10 13th Gen 2023 32gb Black 3gb Ram 2023 Color Negro,139052045,MLA82085,128708,186634.0,186634.0,,ARS,4,MLA29272473
MLA1471319583,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Hd 10 13th Gen 2023 32gb Black 3gb Ram 2023 Color Negro,139052045,MLA82085,128708,186634.0,186634.0,,ARS,4,MLA29272473
MLA1471319583,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Hd 10 13th Gen 2023 32gb Black 3gb Ram 2023 Color Negro,139052045,MLA82085,128708,186634.0,186634.0,,ARS,4,MLA29272473
MLA1481842051,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick 4.ª Generación (2024) Alexa Voice Remote Hd Streaming Negro,541665065,MLA352001,,61999.0,61999.0,,ARS,47,MLA43918941
MLA1481842051,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4.ª Generación (2024) Alexa Voice Remote Hd Streaming Negro,541665065,MLA352001,,61999.0,61999.0,,ARS,47,MLA43918941
MLA1481842051,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4.ª Generación (2024) Alexa Voice Remote Hd Streaming Negro,541665065,MLA352001,,61999.0,61999.0,,ARS,47,MLA43918941
MLA1974024274,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Denim 3gb De Memoria Ram,1002842391,MLA82085,,191915.0,191915.0,,ARS,10,MLA18477991
MLA1974024274,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2021 Kftrwi 10.1  32gb Color Denim 3gb De Memoria Ram,1002842391,MLA82085,,191915.0,191915.0,,ARS,10,MLA18477991
MLA1847811404,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,"Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote Color Negro",656691895,MLA352001,97394,91900.0,91900.0,,ARS,150,MLA24025713
MLA1847811404,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,"Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote Color Negro",656691895,MLA352001,97394,91900.0,91900.0,,ARS,150,MLA24025713
MLA1847811404,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,"Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote Color Negro",656691895,MLA352001,97394,91900.0,91900.0,,ARS,150,MLA24025713
MLA1434562673,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,"Tableta Fire Hd 8, 32 Gb , 2 Gb Ram, 12gen 2022 Azul",1443311053,MLA82085,,128000.0,128000.0,,ARS,42,MLA23619717
MLA1434562673,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,"Tableta Fire Hd 8, 32 Gb , 2 Gb Ram, 12gen 2022 Azul",1443311053,MLA82085,,128000.0,128000.0,,ARS,42,MLA23619717
MLA1434562673,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,"Tableta Fire Hd 8, 32 Gb , 2 Gb Ram, 12gen 2022 Azul",1443311053,MLA82085,,128000.0,128000.0,,ARS,42,MLA23619717
MLA1993247538,Tiempo de garantía,,5 días,"{'number': 5, 'unit': 'días'}","[{'id': None, 'name': '5 días', 'struct': {'number': 5, 'unit': 'días'}}]",number_unit,MLA,Tv Stick Wi-fi Smart Tv Android Hdmi Tv Box Fire,451730597,MLA352001,,57200.0,57200.0,,ARS,18,MLA41918674
MLA1993247538,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tv Stick Wi-fi Smart Tv Android Hdmi Tv Box Fire,451730597,MLA352001,,57200.0,57200.0,,ARS,18,MLA41918674
MLA1993247538,Facturación,6891888,No factura,,"[{'id': '6891888', 'name': 'No factura', 'struct': None}]",list,MLA,Tv Stick Wi-fi Smart Tv Android Hdmi Tv Box Fire,451730597,MLA352001,,57200.0,57200.0,,ARS,18,MLA41918674
MLA1469072337,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,"Tableta Fire Hd 8, 32 Gb , 2 Gb Ram, 12gen 2022",32331880,MLA82085,,125400.0,125400.0,,ARS,76,MLA22294466
