id,name,value_id,value_name,value_struct,values,value_type,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,catalog_product_id
MLA1469072337,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,"Tableta Fire Hd 8, 32 Gb , 2 Gb Ram, 12gen 2022",32331880,MLA82085,,125400.0,125400.0,,ARS,76,MLA22294466
MLA1469072337,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,"Tableta Fire Hd 8, 32 Gb , 2 Gb Ram, 12gen 2022",32331880,MLA82085,,125400.0,125400.0,,ARS,76,MLA22294466
MLA1472950683,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tv Stick 4k Wi-fi Smart Tv Color Negro,2145784420,MLA352001,,59990.0,59990.0,,ARS,126,MLA44250059
MLA1472950683,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Tv Stick 4k Wi-fi Smart Tv Color Negro,2145784420,MLA352001,,59990.0,59990.0,,ARS,126,MLA44250059
MLA1472950683,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tv Stick 4k Wi-fi Smart Tv Color Negro,2145784420,MLA352001,,59990.0,59990.0,,ARS,126,MLA44250059
MLA1464756825,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2019 Kfmawi 10.1  32gb Color White 2gb De Memoria Ram,1066321495,MLA82085,,192999.0,192999.0,,ARS,1,MLA16933598
MLA1464756825,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Tablet 2019 Kfmawi 10.1  32gb Color White 2gb De Memoria Ram,1066321495,MLA82085,,192999.0,192999.0,,ARS,1,MLA16933598
MLA1464756825,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Tablet 2019 Kfmawi 10.1  32gb Color White 2gb De Memoria Ram,1066321495,MLA82085,,192999.0,192999.0,,ARS,1,MLA16933598
MLA1402912363,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro1 Con 1.5gb De Memoria Ram,135917254,MLA352001,74984,89346.0,89346.0,,ARS,34,MLA14141341
MLA1402912363,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro1 Con 1.5gb De Memoria Ram,135917254,MLA352001,74984,89346.0,89346.0,,ARS,34,MLA14141341
MLA1402912363,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro1 Con 1.5gb De Memoria Ram,135917254,MLA352001,74984,89346.0,89346.0,,ARS,34,MLA14141341
MLA2003452526,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Hd 10 Tablet 10.1 3gb Ram 32gb 2023 Color Lila,19009036,MLA82085,,179999.0,179999.0,,ARS,4,MLA42469491
MLA2003452526,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Amazon Fire Hd 10 Tablet 10.1 3gb Ram 32gb 2023 Color Lila,19009036,MLA82085,,179999.0,179999.0,,ARS,4,MLA42469491
MLA2003452526,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Hd 10 Tablet 10.1 3gb Ram 32gb 2023 Color Lila,19009036,MLA82085,,179999.0,179999.0,,ARS,4,MLA42469491
MLA1476012743,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Android Tv Stick De 128 Gb,2145784420,MLA352001,,62871.0,62871.0,,ARS,100,MLA41327374
MLA1476012743,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Android Tv Stick De 128 Gb,2145784420,MLA352001,,62871.0,62871.0,,ARS,100,MLA41327374
MLA1476012743,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Android Tv Stick De 128 Gb,2145784420,MLA352001,,62871.0,62871.0,,ARS,100,MLA41327374
MLA2020278430,Tipo de garantía,6150835,Sin garantía,,"[{'id': '6150835', 'name': 'Sin garantía', 'struct': None}]",list,MLA,Tableta Amazon Fire Hd8 Con Pantalla De 16 Gb Y 8 De Octava Generación,189131718,MLA82085,,160000.0,160000.0,,ARS,2,MLA23081672
MLA2020278430,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tableta Amazon Fire Hd8 Con Pantalla De 16 Gb Y 8 De Octava Generación,189131718,MLA82085,,160000.0,160000.0,,ARS,2,MLA23081672
MLA1480866039,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb Negro Con 1gb De Ram,2084911738,MLA352001,,75590.0,75590.0,,ARS,75,MLA18593745
MLA1480866039,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb Negro Con 1gb De Ram,2084911738,MLA352001,,75590.0,75590.0,,ARS,75,MLA18593745
MLA1480866039,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick De Voz 3gen Full Hd 8gb Negro Con 1gb De Ram,2084911738,MLA352001,,75590.0,75590.0,,ARS,75,MLA18593745
MLA1982307998,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tableta Amazon Fire 7 Kids 3-7 Años Wifi 16gb 2022 Colores Color Red,1280164505,MLA82085,114980,195000.01,195000.01,,ARS,21,MLA26199150
MLA1982307998,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Tableta Amazon Fire 7 Kids 3-7 Años Wifi 16gb 2022 Colores Color Red,1280164505,MLA82085,114980,195000.01,195000.01,,ARS,21,MLA26199150
MLA1982307998,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tableta Amazon Fire 7 Kids 3-7 Años Wifi 16gb 2022 Colores Color Red,1280164505,MLA82085,114980,195000.01,195000.01,,ARS,21,MLA26199150
MLA1476279481,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Hd 4a Generación Con Comandos De Voz Negro 1gb Ram,37761986,MLA352001,,77768.99,77768.99,,ARS,7,MLA44218605
MLA1476279481,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Hd 4a Generación Con Comandos De Voz Negro 1gb Ram,37761986,MLA352001,,77768.99,77768.99,,ARS,7,MLA44218605
MLA1476279481,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick Hd 4a Generación Con Comandos De Voz Negro 1gb Ram,37761986,MLA352001,,77768.99,77768.99,,ARS,7,MLA44218605
MLA1122221595,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet 2020 Kfonwi 8  32gb Color Twilight Blue 2gb De Memoria Ram,69526727,MLA82085,,119000.0,119000.0,,ARS,23,MLA16064584
MLA1122221595,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Tablet 2020 Kfonwi 8  32gb Color Twilight Blue 2gb De Memoria Ram,69526727,MLA82085,,119000.0,119000.0,,ARS,23,MLA16064584
MLA1122221595,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2020 Kfonwi 8  32gb Color Twilight Blue 2gb De Memoria Ram,69526727,MLA82085,,119000.0,119000.0,,ARS,23,MLA16064584
MLA1412833290,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro Con 1.5gb De Memoria Ram,247639927,MLA352001,,109996.0,109996.0,,ARS,29,MLA22930162
MLA1412833290,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro Con 1.5gb De Memoria Ram,247639927,MLA352001,,109996.0,109996.0,,ARS,29,MLA22930162
MLA1412833290,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro Con 1.5gb De Memoria Ram,247639927,MLA352001,,109996.0,109996.0,,ARS,29,MLA22930162
MLA2021972054,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet New Amazon Fire Hd 8' 3gb 32gb 2024 Color Rosa,160852200,MLA82085,,137997.0,137997.0,,ARS,10,MLA45943883
MLA1364216697,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Streaming,541665065,MLA352001,,57985.0,57985.0,,ARS,175,MLA16369064
MLA1364216697,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Streaming,541665065,MLA352001,,57985.0,57985.0,,ARS,175,MLA16369064
MLA1364216697,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Streaming,541665065,MLA352001,,57985.0,57985.0,,ARS,175,MLA16369064
MLA1432631723,Tiempo de garantía,,1 años,"{'number': 1, 'unit': 'años'}","[{'id': None, 'name': '1 años', 'struct': {'number': 1, 'unit': 'años'}}]",number_unit,MLA,Tableta Amazon Fire 7 Kids 3-7 Años Wifi 16gb 2022 Colores Color Blue,1449187899,MLA82085,,200000.0,200000.0,,ARS,3,MLA25956308
MLA1432631723,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tableta Amazon Fire 7 Kids 3-7 Años Wifi 16gb 2022 Colores Color Blue,1449187899,MLA82085,,200000.0,200000.0,,ARS,3,MLA25956308
MLA1432631723,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Tableta Amazon Fire 7 Kids 3-7 Años Wifi 16gb 2022 Colores Color Blue,1449187899,MLA82085,,200000.0,200000.0,,ARS,3,MLA25956308
MLA1474169913,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Hd 2024 Control Por Voz Fhd Sicoaf,821536236,MLA352001,,59999.0,59999.0,,ARS,200,MLA43918939
MLA1474169913,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick Hd 2024 Control Por Voz Fhd Sicoaf,821536236,MLA352001,,59999.0,59999.0,,ARS,200,MLA43918939
MLA1374145782,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet  Amazon Fire7 7  16gb Black Y 1gb De Memoria Ram,287054359,MLA82085,132042,101999.15,101999.15,,ARS,8,MLA6001887
MLA1374145782,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Tablet  Amazon Fire7 7  16gb Black Y 1gb De Memoria Ram,287054359,MLA82085,132042,101999.15,101999.15,,ARS,8,MLA6001887
MLA1974013466,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick Hd 2024 Control Por Voz Fhd Streamoing,1473628674,MLA352001,,61999.0,61999.0,,ARS,63,MLA43918939
MLA1974013466,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Hd 2024 Control Por Voz Fhd Streamoing,1473628674,MLA352001,,61999.0,61999.0,,ARS,63,MLA43918939
MLA1974013466,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Hd 2024 Control Por Voz Fhd Streamoing,1473628674,MLA352001,,61999.0,61999.0,,ARS,63,MLA43918939
MLA1455460427,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet Amazon Fire 11 Max 64gb Gris Claro,68286146,MLA82085,,411120.0,411120.0,,ARS,5,MLA24931139
MLA1455460427,Tiempo de garantía,,1 meses,"{'number': 1, 'unit': 'meses'}","[{'id': None, 'name': '1 meses', 'struct': {'number': 1, 'unit': 'meses'}}]",number_unit,MLA,Tablet Amazon Fire 11 Max 64gb Gris Claro,68286146,MLA82085,,411120.0,411120.0,,ARS,5,MLA24931139
MLA1455460427,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet Amazon Fire 11 Max 64gb Gris Claro,68286146,MLA82085,,411120.0,411120.0,,ARS,5,MLA24931139
MLA2030688066,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Streaming,76519370,MLA352001,,63999.0,63999.0,,ARS,20,
MLA2030688066,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Amazon Fire Tv Stick Lite Full Hd 8gb 1gb Ram Streaming,76519370,MLA352001,,63999.0,63999.0,,ARS,20,
MLA1553922104,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet Infantil Amazon Kids Fire 7 Con Funda 2022 De 32gb Color Violeta,747830516,MLA82085,,289999.0,289999.0,,ARS,11,MLA27845905
MLA1553922104,Tiempo de garantía,,1 meses,"{'number': 1, 'unit': 'meses'}","[{'id': None, 'name': '1 meses', 'struct': {'number': 1, 'unit': 'meses'}}]",number_unit,MLA,Tablet Infantil Amazon Kids Fire 7 Con Funda 2022 De 32gb Color Violeta,747830516,MLA82085,,289999.0,289999.0,,ARS,11,MLA27845905
MLA1553922104,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet Infantil Amazon Kids Fire 7 Con Funda 2022 De 32gb Color Violeta,747830516,MLA82085,,289999.0,289999.0,,ARS,11,MLA27845905
MLA1476893929,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Max Streaming Wifi 6,160852200,MLA352001,,96182.0,96182.0,,ARS,14,MLA29627884
MLA881592055,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet 2020 Kfonwi 8  32gb Color Black 2gb De Memoria Ram,247639927,MLA82085,,159998.0,159998.0,,ARS,158,MLA16064582
MLA881592055,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Tablet 2020 Kfonwi 8  32gb Color Black 2gb De Memoria Ram,247639927,MLA82085,,159998.0,159998.0,,ARS,158,MLA16064582
MLA881592055,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet 2020 Kfonwi 8  32gb Color Black 2gb De Memoria Ram,247639927,MLA82085,,159998.0,159998.0,,ARS,158,MLA16064582
MLA1441306967,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Convertidor Fire Tv Stick Lite Alexa Voice Smart Tv,815964052,MLA352001,,143675.0,143675.0,,ARS,33,
MLA1441306967,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Amazon Convertidor Fire Tv Stick Lite Alexa Voice Smart Tv,815964052,MLA352001,,143675.0,143675.0,,ARS,33,
MLA2003308456,Tipo de garantía,2230279,Garantía de fábrica,,"[{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]",list,MLA,Amazon Fire Hd 10 13th Gen 2023 32gb 3gb Ram 2023 Negro Fhd,19009036,MLA82085,,210599.0,210599.0,,ARS,4,MLA29272472
MLA2003308456,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Hd 10 13th Gen 2023 32gb 3gb Ram 2023 Negro Fhd,19009036,MLA82085,,210599.0,210599.0,,ARS,4,MLA29272472
MLA2003308456,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Hd 10 13th Gen 2023 32gb 3gb Ram 2023 Negro Fhd,19009036,MLA82085,,210599.0,210599.0,,ARS,4,MLA29272472
MLA2010264008,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Convertidor Smart Tv Stick Android Fire 4k Utocin Voz Tv Box Negro De Voz,2145784420,MLA352001,,59990.0,59990.0,,ARS,50,
MLA2010264008,Tiempo de garantía,,30 días,"{'number': 30, 'unit': 'días'}","[{'id': None, 'name': '30 días', 'struct': {'number': 30, 'unit': 'días'}}]",number_unit,MLA,Convertidor Smart Tv Stick Android Fire 4k Utocin Voz Tv Box Negro De Voz,2145784420,MLA352001,,59990.0,59990.0,,ARS,50,
MLA2000525720,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,"Tableta Amazon Fire Hd 10 13.a Gen. (2023): 32gb, 3gb Ram Color Lila",226206087,MLA82085,,231148.0,231148.0,,ARS,3,MLA36373071
MLA2000525720,Facturación,6891888,No factura,,"[{'id': '6891888', 'name': 'No factura', 'struct': None}]",list,MLA,"Tableta Amazon Fire Hd 10 13.a Gen. (2023): 32gb, 3gb Ram Color Lila",226206087,MLA82085,,231148.0,231148.0,,ARS,3,MLA36373071
MLA2000525720,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,"Tableta Amazon Fire Hd 10 13.a Gen. (2023): 32gb, 3gb Ram Color Lila",226206087,MLA82085,,231148.0,231148.0,,ARS,3,MLA36373071
MLA1975932800,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k 2023 Wifi 6 2gb De Ram Con Alexa,209752538,MLA352001,,97990.0,97990.0,,ARS,13,MLA28024921
MLA1975932800,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k 2023 Wifi 6 2gb De Ram Con Alexa,209752538,MLA352001,,97990.0,97990.0,,ARS,13,MLA28024921
MLA1975932800,Tiempo de garantía,,3 meses,"{'number': 3, 'unit': 'meses'}","[{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k 2023 Wifi 6 2gb De Ram Con Alexa,209752538,MLA352001,,97990.0,97990.0,,ARS,13,MLA28024921
MLA1551739580,Tiempo de garantía,,1 meses,"{'number': 1, 'unit': 'meses'}","[{'id': None, 'name': '1 meses', 'struct': {'number': 1, 'unit': 'meses'}}]",number_unit,MLA,Tablet Para Niños Amazon Fire 7 Kids 32gb Funda Soporte Color Rojo,747830516,MLA82085,,289999.0,289999.0,,ARS,17,MLA27944838
MLA1551739580,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet Para Niños Amazon Fire 7 Kids 32gb Funda Soporte Color Rojo,747830516,MLA82085,,289999.0,289999.0,,ARS,17,MLA27944838
MLA1551739580,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet Para Niños Amazon Fire 7 Kids 32gb Funda Soporte Color Rojo,747830516,MLA82085,,289999.0,289999.0,,ARS,17,MLA27944838
MLA2028392886,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Fire Tv Stick 4k 53-008355 Pilas 4k Negro,621229920,MLA352001,74930,92150.0,92150.0,,ARS,5,MLA42248736
MLA2028392886,Tiempo de garantía,,90 días,"{'number': 90, 'unit': 'días'}","[{'id': None, 'name': '90 días', 'struct': {'number': 90, 'unit': 'días'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k Fire Tv Stick 4k 53-008355 Pilas 4k Negro,621229920,MLA352001,74930,92150.0,92150.0,,ARS,5,MLA42248736
MLA2028392886,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k Fire Tv Stick 4k 53-008355 Pilas 4k Negro,621229920,MLA352001,74930,92150.0,92150.0,,ARS,5,MLA42248736
MLA1943850420,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Tablet Amazon Fire Hd 10 2021 Kftrwi 10.1 3gb Ram 32gb,165975732,MLA82085,,179999.0,179999.0,,ARS,9,MLA18477989
MLA1943850420,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Tablet Amazon Fire Hd 10 2021 Kftrwi 10.1 3gb Ram 32gb,165975732,MLA82085,,179999.0,179999.0,,ARS,9,MLA18477989
MLA1943850420,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Tablet Amazon Fire Hd 10 2021 Kftrwi 10.1 3gb Ram 32gb,165975732,MLA82085,,179999.0,179999.0,,ARS,9,MLA18477989
MLA1376700509,Facturación,6891885,Factura A,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k 8gb  1.5gb Ram Streaming Control Voz,579983671,MLA352001,,79999.0,79999.0,,ARS,75,MLA28024921
MLA1376700509,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Tv Stick 4k 8gb  1.5gb Ram Streaming Control Voz,579983671,MLA352001,,79999.0,79999.0,,ARS,75,MLA28024921
MLA1376700509,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Tv Stick 4k 8gb  1.5gb Ram Streaming Control Voz,579983671,MLA352001,,79999.0,79999.0,,ARS,75,MLA28024921
MLA1385443023,Tiempo de garantía,,6 meses,"{'number': 6, 'unit': 'meses'}","[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",number_unit,MLA,Amazon Fire Hd 8 Plus Tablet 8´´ 32gb 3gb Ram Fire Os,1362243975,MLA82085,,225999.0,225999.0,,ARS,1,MLA22887799
MLA1385443023,Tipo de garantía,2230280,Garantía del vendedor,,"[{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}]",list,MLA,Amazon Fire Hd 8 Plus Tablet 8´´ 32gb 3gb Ram Fire Os,1362243975,MLA82085,,225999.0,225999.0,,ARS,1,MLA22887799
